ADJOE,ADJDE,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,3P_O,3P_D,ADJ_T,WIN_PCT,CONF_ACC,CONF_AE,CONF_ASun,CONF_Amer,CONF_B10,CONF_B12,CONF_BE,CONF_BSky,CONF_BSth,CONF_BW,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_Horz,CONF_Ind,CONF_Ivy,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_P12,CONF_Pat,CONF_SB,CONF_SC,CONF_SEC,CONF_SWAC,CONF_Slnd,CONF_Sum,CONF_WAC,CONF_WCC
103.9,104.1,49.5,51.4,19.2,17.1,31.7,30.0,28.9,28.1,32.1,35.7,66.8,0.4545454545454545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.6,101.6,49.0,51.7,16.5,17.5,25.5,25.4,31.0,33.8,32.9,38.1,70.1,0.40625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106.4,109.6,52.5,51.5,18.6,16.5,27.2,29.7,25.1,33.2,40.0,34.7,67.6,0.3939393939393939,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.1,108.0,52.1,55.4,16.9,19.0,23.4,28.3,29.7,31.4,33.4,37.2,69.1,0.375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.5,99.9,48.8,49.6,13.9,16.2,23.5,24.5,34.6,24.6,33.7,33.7,71.6,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101.3,99.3,47.1,49.3,19.5,18.3,33.8,27.0,45.8,35.1,32.0,34.8,65.3,0.53125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105.5,102.7,52.6,51.5,18.7,17.8,29.0,27.0,28.1,29.4,35.2,35.1,72.0,0.5454545454545454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.3,99.8,53.1,48.3,16.7,16.7,23.3,24.8,28.3,30.0,35.6,33.0,66.1,0.7272727272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.1,98.9,56.1,47.9,18.8,16.8,26.9,27.4,32.1,23.8,33.2,32.1,66.1,0.6363636363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103.8,104.4,49.9,49.9,19.8,21.6,31.9,35.1,35.0,31.9,32.2,33.8,71.0,0.59375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96.0,102.6,46.8,49.5,16.4,19.1,25.1,28.0,24.5,36.9,33.0,32.9,66.3,0.3870967741935484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102.8,103.9,50.1,50.2,18.9,18.2,29.0,27.2,34.2,30.6,33.0,32.0,69.2,0.5454545454545454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95.4,104.5,45.8,51.2,18.2,17.1,23.4,28.5,32.6,30.2,31.1,35.6,68.8,0.2727272727272727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99.7,102.5,47.2,51.3,20.2,19.8,28.9,28.9,28.5,41.3,33.1,34.2,70.6,0.3225806451612903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102.6,108.6,51.1,51.2,20.2,16.8,31.5,27.1,31.3,41.4,35.0,35.0,69.0,0.34375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103.5,99.9,47.4,48.7,17.8,20.2,31.3,27.9,36.8,35.7,28.0,32.3,68.9,0.5454545454545454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108.0,107.6,54.1,53.1,15.3,18.5,19.1,29.9,30.7,28.7,34.7,34.4,67.2,0.3939393939393939,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105.3,105.3,48.0,51.7,13.5,15.7,22.0,24.4,31.7,27.1,32.2,36.0,69.8,0.4242424242424242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101.1,95.1,48.3,47.2,18.7,19.8,29.2,28.7,28.2,31.5,32.8,32.3,65.6,0.5294117647058824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108.6,99.2,50.8,49.4,18.8,18.8,26.0,30.9,35.0,40.8,32.4,33.5,63.9,0.40625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.2,92.7,46.0,45.6,18.6,17.7,34.1,31.4,34.4,31.2,29.9,32.8,62.2,0.5161290322580645,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.1,96.2,50.1,47.3,21.9,18.0,31.8,31.9,46.9,37.9,31.3,32.5,66.6,0.5151515151515151,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102.1,92.9,44.4,49.2,19.6,18.0,38.7,25.8,31.1,33.8,26.7,31.9,64.2,0.3870967741935484,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.2,96.0,49.9,47.6,15.9,17.3,29.5,29.3,35.5,28.5,35.8,32.4,62.9,0.6578947368421053,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113.2,101.7,49.1,50.0,15.7,17.4,34.3,31.6,34.8,37.8,33.6,34.9,60.9,0.5454545454545454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106.1,90.8,47.3,46.4,17.9,21.1,33.5,31.3,35.4,30.0,30.0,31.4,66.4,0.5806451612903226,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105.5,104.8,51.5,50.8,18.1,18.9,26.0,36.6,31.9,33.8,38.9,35.1,64.2,0.3333333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.8,98.1,47.8,50.9,19.3,17.1,31.8,26.4,41.5,35.2,33.6,33.8,68.7,0.40625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95.0,99.1,47.5,52.4,20.0,19.5,21.8,28.6,25.9,37.0,32.3,38.2,67.8,0.21875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112.1,98.0,50.6,47.9,15.8,18.0,30.3,30.3,33.3,28.5,35.2,34.9,64.5,0.5483870967741935,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112.2,99.1,51.8,50.9,18.0,18.9,32.8,28.3,37.8,36.7,34.1,36.2,72.7,0.5882352941176471,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113.9,98.2,49.8,49.1,16.7,14.6,37.5,27.2,31.7,31.7,35.7,32.0,67.8,0.5833333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.5,89.6,51.9,44.7,17.1,21.6,38.5,29.2,31.8,40.5,34.7,32.1,67.2,0.7419354838709677,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113.6,102.9,48.5,50.6,16.1,15.0,36.3,30.4,38.9,29.7,34.8,37.4,68.5,0.4848484848484848,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109.5,97.8,50.0,49.0,18.0,17.9,30.3,31.8,49.4,33.5,34.8,31.3,70.5,0.5714285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106.9,99.4,49.4,49.5,20.1,15.2,32.7,31.2,43.2,38.6,31.6,33.4,72.4,0.3548387096774194,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.1,101.9,51.6,53.2,20.1,17.2,25.6,24.2,29.6,39.6,37.4,35.4,72.5,0.28125,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115.3,98.9,51.1,51.9,15.8,20.1,31.4,32.2,34.3,24.1,35.7,35.6,67.8,0.5151515151515151,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99.4,90.6,47.4,46.0,19.3,18.8,27.7,30.8,35.8,27.4,32.5,33.1,69.2,0.5833333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.9,105.2,52.7,51.6,18.5,15.6,29.8,31.4,36.2,30.4,35.6,36.9,71.9,0.46875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112.7,101.2,51.4,51.3,17.6,14.3,28.2,29.5,39.4,26.6,36.1,35.6,67.0,0.4848484848484848,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116.2,100.6,53.5,50.3,18.0,19.7,31.6,34.5,35.1,29.2,37.9,34.3,68.2,0.5588235294117647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112.6,102.8,52.1,51.8,18.2,17.6,30.1,26.0,30.7,27.1,35.9,36.1,70.9,0.5428571428571428,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103.4,98.5,46.9,49.2,19.2,18.9,30.8,30.6,34.8,31.8,31.8,37.9,67.0,0.40625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112.0,96.4,51.8,47.0,16.7,18.9,28.6,31.4,31.9,29.3,37.1,32.9,70.6,0.6111111111111112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114.1,99.4,51.1,49.3,14.7,16.4,31.1,28.8,31.0,22.6,35.6,35.4,66.7,0.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98.2,103.3,48.2,50.1,20.9,16.6,22.7,34.8,31.9,31.3,32.5,33.4,66.5,0.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110.4,101.6,50.5,51.5,18.8,17.5,30.5,27.7,31.9,39.0,37.4,37.7,70.7,0.3548387096774194,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106.2,101.5,48.5,48.4,17.5,16.6,28.6,31.5,35.0,29.4,31.7,32.0,68.8,0.4516129032258064,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.2,90.3,50.7,47.6,19.7,19.8,27.8,24.5,33.5,30.0,32.8,35.0,67.4,0.5882352941176471,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99.9,95.7,49.2,45.7,21.0,18.7,25.3,31.6,34.3,34.8,30.7,29.7,68.5,0.4375,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109.3,98.8,50.8,52.0,16.9,19.8,25.9,29.8,30.8,22.7,33.3,34.9,68.3,0.4375,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112.4,97.5,52.0,49.4,17.3,21.5,36.0,28.8,28.5,38.8,35.2,30.9,72.8,0.6666666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.3,99.8,46.2,49.0,14.0,16.4,29.0,31.1,30.1,21.8,31.5,33.1,66.6,0.4242424242424242,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103.3,98.2,47.9,47.7,19.6,21.3,32.1,32.8,42.3,32.9,33.1,33.6,68.7,0.4242424242424242,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103.5,103.2,44.8,53.3,19.4,16.1,33.9,27.3,37.6,35.2,30.8,34.1,68.9,0.3548387096774194,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91.4,109.2,44.6,52.3,21.6,20.4,26.2,32.5,39.8,33.8,30.6,37.5,63.6,0.1666666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95.2,105.4,47.3,50.4,19.0,20.9,25.3,29.5,29.8,42.1,32.5,31.6,63.8,0.4482758620689655,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92.3,113.3,46.7,55.8,21.6,19.0,23.5,31.7,27.7,36.6,32.6,37.4,66.6,0.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98.4,101.0,49.7,46.0,18.7,17.1,27.2,23.7,36.1,42.6,37.4,31.1,64.2,0.5666666666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99.9,98.1,46.0,46.0,18.6,17.7,37.1,25.4,32.4,32.2,32.1,34.3,64.5,0.6363636363636364,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91.6,107.2,47.9,53.9,20.5,23.3,21.6,30.4,34.3,34.1,34.9,35.8,64.1,0.3928571428571428,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87.0,108.6,46.3,51.2,24.1,19.7,23.5,30.5,37.2,33.0,32.6,36.1,65.1,0.1333333333333333,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100.7,97.6,51.9,43.4,20.1,20.1,26.7,29.0,42.4,40.4,34.9,30.9,64.7,0.5757575757575758,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.7,102.1,50.7,48.7,18.4,18.7,34.8,25.6,43.3,27.2,32.3,30.9,67.3,0.71875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89.3,102.1,44.1,49.6,20.7,18.2,25.3,28.5,36.2,34.4,28.4,33.7,66.6,0.2666666666666666,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99.4,114.2,49.1,53.3,16.3,18.5,18.9,35.8,33.2,41.1,35.4,34.7,70.2,0.28125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
